Date,total_trades,total_volume,win_rate,avg_closedPnL,avg_size,avg_execution_price,timestamp,value,classification,sentiment_num
2025-03-27,785,3240279.56362,0.33375796178343947,74.9367633388535,874.4341570063694,9118.37818057707,1743053400,40,Fear,0.0
2025-03-28,728,1483092.730849,0.3173076923076923,29.30931227335165,2231.639969546703,7612.338172063187,1743139800,44,Fear,0.0
2025-03-29,1894,3668151.720227,0.3558606124604013,6.38800049155227,754.4297858078141,2414.803543719641,1743226200,26,Fear,0.0
2025-03-30,568,2850874.991526816,0.16549295774647887,27.8083013028169,1228.7883562622185,7603.879054272887,1743312600,32,Fear,0.0
2025-03-31,495,2164772.575714,0.5232323232323233,14.097342539393939,2508.1978223434344,8426.110126818183,1743399000,34,Fear,0.0
2025-04-01,192,704445.12239,0.4583333333333333,-11.472199177083334,4802.903843437501,11425.36599246875,1743485400,34,Fear,0.0
2025-04-02,1076,3867930.737374,0.8949814126394052,187.930056633829,3501.94435197026,7414.856134767658,1743571800,44,Fear,0.0
2025-04-03,1748,8670233.201231001,0.2974828375286041,-1.353524757437071,3045.6914925,4420.623526697368,1743658200,25,Fear,0.0
2025-04-04,1272,3835545.73728,0.38757861635220126,-20.05949602987421,1120.6597571933962,4732.811766900943,1743744600,28,Fear,0.0
2025-04-05,360,1267564.24297765,0.5805555555555556,99.74260475,4383.427402332916,10940.511464127778,1743831000,30,Fear,0.0
2025-04-06,1048,3551252.0569633464,0.31679389312977096,44.89832945801527,1001.9369383523092,4081.8439489007637,1743917400,34,Fear,0.0
2025-04-07,2814,14460253.178459,0.23916133617626156,12.269854408315563,1390.211987228145,10523.865138202558,1744003800,23,Extreme Fear,0.0
2025-04-08,943,8869391.44792445,0.4093319194061506,37.00890222481442,1011.6980223463945,31685.96511792683,1744090200,24,Extreme Fear,0.0
2025-04-09,3967,28556805.94634,0.43055205444920597,10.86978694151752,758.795106145702,13917.529131650617,1744176600,18,Extreme Fear,0.0
2025-04-10,2127,28741953.615789194,0.5289139633286318,74.40612236060178,1469.0281386025783,39246.50578036154,1744263000,39,Fear,0.0
2025-04-11,1096,11319327.182071,0.3357664233576642,115.33437872354014,575.8179395620438,18896.037772089418,1744349400,25,Fear,0.0
2025-04-12,2109,55914617.530629,0.2721669037458511,194.60393292223802,822.3707683594121,52901.409214082974,1744435800,43,Fear,0.0
2025-04-13,1321,14171154.5799719,0.3618470855412566,36.86299888039364,1965.6295054111279,32683.551292376986,1744522200,45,Neutral,0.5
2025-04-14,890,13079972.788512,0.42247191011235957,51.32634052022472,286.77110902247193,32893.321598730334,1744608600,31,Fear,0.0
2025-04-15,1131,20752167.96382805,0.5720601237842617,63.976751796640144,293.8851419244032,63863.56281482317,1744695000,38,Fear,0.0
2025-04-16,1608,36502715.738832,0.3401741293532338,36.46251881654229,426.35041916666665,48069.123414856964,1744781400,29,Fear,0.0
2025-04-17,1031,2604551.508962,0.30358874878758485,5.264713759456837,640.3218788263822,1747.3123040737148,1744867800,30,Fear,0.0
2025-04-18,1894,24610650.418877,0.5126715945089757,2.576771248152059,168.47467762935585,15666.24511019377,1744954200,33,Fear,0.0
2025-04-19,2786,32706462.99787461,0.2921751615218952,25.82576363783202,962.5265927287832,16014.825865230438,1745040600,32,Fear,0.0
2025-04-20,1982,12126094.1101076,0.3985872855701312,12.643966668012109,913.837193026993,7953.09440782997,1745127000,37,Fear,0.0
2025-04-21,1718,42104054.805227004,0.3940628637951106,20.005394590803256,1357.9894243189756,41859.99143913446,1745213400,39,Fear,0.0
2025-04-22,2998,33753625.25389654,0.2961974649766511,19.563963835223483,10907.10866740984,15070.37095092762,1745299800,47,Neutral,0.5
2025-04-23,6159,30682443.718835,0.324728040266277,-68.03380836678032,11495.453516889105,12725.948066658386,1745386200,72,Greed,1.0
2025-04-24,2232,35088918.521418,0.4135304659498208,22.717023281810036,1915.6277568951612,42081.60551729973,1745472600,63,Greed,1.0
2025-04-25,1653,27749456.11413418,0.38596491228070173,12.231614764670297,1990.6768726433152,33876.77419571567,1745559000,60,Greed,1.0
2025-04-26,1131,11948127.616027,0.1724137931034483,-3.6478814694960215,7493.097777524315,24357.80254500265,1745645400,65,Greed,1.0
2025-04-27,337,487537.776236,0.3560830860534125,8.018004356083086,11535.401438338278,13133.751885486648,1745731800,61,Greed,1.0
2025-04-28,1379,26124921.623683,0.4169688179840464,26.763461754169686,156.09084929659173,58469.14186169688,1745818200,54,Neutral,0.5
2025-04-29,2243,34089511.400916,0.43201069995541685,56.06313572313866,132.62681905929557,28548.785993098085,1745904600,60,Greed,1.0
2025-04-30,1113,12693878.608166,0.26504941599281223,12.582028094339623,140.14025361185983,35649.303644469,1745991000,56,Greed,1.0
2025-05-01,1230,10720240.60794,0.43089430894308944,44.338885607317074,82.80912286991871,12672.104182341463,1746077400,53,Neutral,0.5
